Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.000291,1.0177,0.0091,3.18524e-06,1.45077e-05
0.000291,1.0179,0.0092,3.18524e-06,1.4885e-05
0.000291,1.01811,0.0093,3.18524e-06,1.47029e-05
0.0002915,1.01832,0.0094,3.23125e-06,1.5211e-05
0.000292,1.01853,0.0095,3.27623e-06,1.54861e-05
0.000293,1.01873,0.0096,3.21038e-06,1.61027e-05
0.0002935,1.01893,0.0097,3.17635e-06,1.60601e-05
0.0002935,1.01914,0.0098,3.17635e-06,1.6222e-05
0.0002935,1.01935,0.0099,3.17635e-06,1.65329e-05
0.0002935,1.01955,0.01,3.17635e-06,1.66832e-05
0.000295,1.01976,0.0101,3.06955e-06,1.72385e-05
0.000296,1.01996,0.0102,3.0769e-06,1.78113e-05
0.0002965,1.02017,0.0103,3.0389e-06,1.80921e-05
0.0002965,1.02038,0.0104,3.0389e-06,1.81573e-05
0.0002975,1.02059,0.0105,3.04386e-06,1.83379e-05
0.000298,1.02081,0.0106,3.00418e-06,1.85363e-05
0.000299,1.02101,0.0107,2.92193e-06,1.86007e-05
0.0003,1.02121,0.0108,2.83552e-06,1.92842e-05
0.0003005,1.02142,0.0109,2.87927e-06,1.95178e-05
0.000301,1.02162,0.011,2.83464e-06,1.99023e-05
0.0003015,1.02183,0.0111,2.87753e-06,2.01743e-05
0.0003015,1.02204,0.0112,2.87753e-06,2.0124e-05
0.0003015,1.02224,0.0113,2.87753e-06,2.0232e-05
0.0003025,1.02245,0.0114,2.78524e-06,2.04838e-05
0.000303,1.02266,0.0115,2.73724e-06,2.02312e-05
0.000303,1.02286,0.0116,2.73724e-06,2.01845e-05
0.0003035,1.02308,0.0117,2.68791e-06,2.07628e-05
0.0003035,1.02329,0.0118,2.68791e-06,2.10479e-05
0.0003035,1.0235,0.0119,2.68791e-06,2.13188e-05
0.000304,1.02371,0.012,2.7308e-06,2.12753e-05
0.000305,1.02391,0.0121,2.6286e-06,2.17916e-05
0.000305,1.02412,0.0122,2.6286e-06,2.16964e-05
0.0003055,1.02433,0.0123,2.57525e-06,2.2015e-05
0.000306,1.02454,0.0124,2.61807e-06,2.25954e-05
0.0003065,1.02475,0.0125,2.65972e-06,2.30897e-05
0.0003075,1.02496,0.0126,2.64646e-06,2.36377e-05
0.0003075,1.02517,0.0127,2.64646e-06,2.38462e-05
0.000308,1.02538,0.0128,2.68628e-06,2.41565e-05
0.0003085,1.02558,0.0129,2.72505e-06,2.40961e-05
0.000309,1.02579,0.013,2.67033e-06,2.43096e-05
0.000309,1.026,0.0131,2.67033e-06,2.45665e-05
0.000309,1.02621,0.0132,2.67033e-06,2.47653e-05
0.000309,1.02642,0.0133,2.67033e-06,2.48792e-05
0.000309,1.02663,0.0134,2.67033e-06,2.51052e-05
0.000309,1.02684,0.0135,2.67033e-06,2.5419e-05
0.00031,1.02704,0.0136,2.65239e-06,2.56622e-05
0.0003105,1.02725,0.0137,2.68978e-06,2.54106e-05
0.0003115,1.02746,0.0138,2.76168e-06,2.58202e-05
0.000313,1.02766,0.0139,2.6816e-06,2.59106e-05
0.000313,1.02787,0.014,2.6816e-06,2.62014e-05
0.000313,1.02809,0.0141,2.6816e-06,2.63913e-05
0.000313,1.0283,0.0142,2.6816e-06,2.6352e-05
0.000313,1.02851,0.0143,2.6816e-06,2.65394e-05
0.0003135,1.02871,0.0144,2.71581e-06,2.68341e-05
0.0003135,1.02892,0.0145,2.71581e-06,2.70557e-05
0.000314,1.02913,0.0146,2.65618e-06,2.75162e-05
0.000314,1.02934,0.0147,2.65618e-06,2.79e-05
0.0003145,1.02954,0.0148,2.68978e-06,2.80204e-05
0.0003145,1.02975,0.0149,2.68978e-06,2.81501e-05
0.0003145,1.02996,0.015,2.68978e-06,2.8101e-05
0.0003145,1.03017,0.0151,2.68978e-06,2.79105e-05
0.0003145,1.03038,0.0152,2.68978e-06,2.78483e-05
0.000315,1.03059,0.0153,2.6286e-06,2.79244e-05
0.0003155,1.0308,0.0154,2.75439e-06,2.7949e-05
0.000316,1.03101,0.0155,2.78546e-06,2.85213e-05
0.000316,1.03122,0.0156,2.78546e-06,2.84931e-05
0.0003165,1.03143,0.0157,2.81574e-06,2.87145e-05
0.000317,1.03164,0.0158,2.84526e-06,2.93939e-05
0.000317,1.03186,0.0159,2.84526e-06,3.0089e-05
0.000318,1.03206,0.016,2.98741e-06,3.03792e-05
0.000319,1.03227,0.0161,3.03994e-06,3.04439e-05
0.000319,1.03248,0.0162,3.03994e-06,3.05129e-05
0.00032,1.03269,0.0163,3.08994e-06,3.03192e-05
0.00032,1.0329,0.0164,3.08994e-06,3.03994e-05
0.00032,1.03311,0.0165,3.08994e-06,3.02568e-05
0.00032,1.03332,0.0166,3.08994e-06,3.06279e-05
0.0003205,1.03354,0.0167,3.03228e-06,3.08172e-05
0.0003205,1.03374,0.0168,3.03228e-06,3.06745e-05
0.0003205,1.03395,0.0169,3.03228e-06,3.05311e-05
0.0003215,1.03415,0.017,3.07996e-06,3.0702e-05
0.000322,1.03436,0.0171,3.10292e-06,3.07328e-05
0.000322,1.03458,0.0172,3.10292e-06,3.08238e-05
0.000322,1.03479,0.0173,3.10292e-06,3.0716e-05
0.0003225,1.03501,0.0174,3.12531e-06,3.09395e-05
0.0003225,1.03523,0.0175,3.12531e-06,3.13755e-05
0.000323,1.03543,0.0176,3.14715e-06,3.15065e-05
0.0003235,1.03564,0.0177,3.16843e-06,3.16601e-05
0.000324,1.03586,0.0178,3.18918e-06,3.19729e-05
0.0003245,1.03607,0.0179,3.2094e-06,3.19664e-05
0.000325,1.03629,0.018,3.22911e-06,3.20831e-05
0.000325,1.0365,0.0181,3.22911e-06,3.19308e-05
0.0003255,1.03671,0.0182,3.32476e-06,3.22127e-05
0.000326,1.03692,0.0183,3.34303e-06,3.25292e-05
0.0003265,1.03714,0.0184,3.36084e-06,3.26e-05
0.000327,1.03735,0.0185,3.37817e-06,3.32419e-05
0.0003275,1.03756,0.0186,3.39505e-06,3.34821e-05
0.000328,1.03777,0.0187,3.41148e-06,3.3965e-05
0.0003295,1.03799,0.0188,3.45811e-06,3.41986e-05
0.00033,1.0382,0.0189,3.47279e-06,3.44294e-05
0.0003305,1.03841,0.019,3.48705e-06,3.45461e-05
0.0003305,1.03863,0.0191,3.48705e-06,3.4896e-05
0.0003305,1.03885,0.0192,3.48705e-06,3.50798e-05
0.0003305,1.03906,0.0193,3.48705e-06,3.55424e-05
0.0003305,1.03928,0.0194,3.48705e-06,3.54021e-05
0.0003305,1.03949,0.0195,3.48705e-06,3.59033e-05
0.0003305,1.03971,0.0196,3.48705e-06,3.60945e-05
0.0003315,1.03992,0.0197,3.51433e-06,3.62922e-05
0.000332,1.04014,0.0198,3.52735e-06,3.69693e-05
0.000332,1.04035,0.0199,3.52735e-06,3.72818e-05
0.000332,1.04056,0.02,3.52735e-06,3.72238e-05
0.000332,1.04078,0.0201,3.52735e-06,3.8001e-05
0.0003325,1.04099,0.0202,3.53997e-06,3.79989e-05
0.0003325,1.04121,0.0203,3.53997e-06,3.83202e-05
0.0003335,1.04142,0.0204,3.63384e-06,3.815e-05
0.0003335,1.04163,0.0205,3.63384e-06,3.8288e-05
0.000334,1.04185,0.0206,3.64506e-06,3.891e-05
0.000334,1.04206,0.0207,3.64506e-06,3.93768e-05
0.0003345,1.04227,0.0208,3.6559e-06,3.93763e-05
0.0003355,1.04248,0.0209,3.67646e-06,3.97507e-05
0.0003355,1.04269,0.021,3.67646e-06,3.99195e-05
0.000336,1.04291,0.0211,3.68618e-06,4.0483e-05
0.000337,1.04312,0.0212,3.77175e-06,4.09451e-05
0.000337,1.04334,0.0213,3.77175e-06,4.04124e-05
0.000337,1.04356,0.0214,3.77175e-06,4.08349e-05
0.000337,1.04378,0.0215,3.77175e-06,4.07293e-05
0.0003375,1.04399,0.0216,3.78024e-06,4.14959e-05
0.000338,1.04421,0.0217,3.78837e-06,4.15138e-05
0.0003395,1.04443,0.0218,3.87606e-06,4.17097e-05
0.0003395,1.04464,0.0219,3.87606e-06,4.17211e-05
0.00034,1.04486,0.022,3.8827e-06,4.18405e-05
0.00034,1.04508,0.0221,3.8827e-06,4.1861e-05
0.0003405,1.0453,0.0222,3.88901e-06,4.26766e-05
0.0003415,1.04551,0.0223,3.96451e-06,4.30356e-05
0.000342,1.04572,0.0224,3.96973e-06,4.29712e-05
0.0003425,1.04594,0.0225,4.03736e-06,4.29279e-05
0.0003425,1.04615,0.0226,4.03736e-06,4.27678e-05
0.0003445,1.04636,0.0227,4.11502e-06,4.31221e-05
0.0003455,1.04658,0.0228,4.12112e-06,4.31454e-05
0.000346,1.04679,0.0229,4.12371e-06,4.32729e-05
0.000346,1.04701,0.023,4.12371e-06,4.30339e-05
0.000347,1.04723,0.0231,4.12798e-06,4.29502e-05
0.0003475,1.04745,0.0232,4.12965e-06,4.32057e-05
0.0003475,1.04766,0.0233,4.12965e-06,4.30871e-05
0.0003475,1.04788,0.0234,4.12965e-06,4.29645e-05
0.0003485,1.04809,0.0235,4.13208e-06,4.38052e-05
0.0003485,1.04831,0.0236,4.13208e-06,4.39059e-05
0.0003485,1.04852,0.0237,4.13208e-06,4.38246e-05
0.0003495,1.04873,0.0238,4.19365e-06,4.36615e-05
0.0003505,1.04894,0.0239,4.31181e-06,4.35376e-05
0.0003505,1.04916,0.024,4.31181e-06,4.40046e-05
0.000351,1.04937,0.0241,4.31137e-06,4.39664e-05
0.000351,1.0496,0.0242,4.31137e-06,4.46924e-05
0.0003515,1.04981,0.0243,4.36854e-06,4.4857e-05
0.0003515,1.05002,0.0244,4.36854e-06,4.52266e-05
0.000352,1.05023,0.0245,4.36754e-06,4.54425e-05
0.000352,1.05045,0.0246,4.36754e-06,4.56169e-05
0.000353,1.05067,0.0247,4.42185e-06,4.61596e-05
0.000353,1.05089,0.0248,4.42185e-06,4.64115e-05
0.0003535,1.05111,0.0249,4.47649e-06,4.644e-05
0.000354,1.05133,0.025,4.47438e-06,4.61404e-05
0.000356,1.05154,0.0251,4.46314e-06,4.63005e-05
0.0003565,1.05175,0.0252,4.45962e-06,4.60598e-05
0.000357,1.05197,0.0253,4.51185e-06,4.63667e-05
0.0003575,1.05219,0.0254,4.50781e-06,4.60794e-05
0.0003585,1.05241,0.0255,4.49888e-06,4.64578e-05
0.0003585,1.05262,0.0256,4.49888e-06,4.66726e-05
0.0003595,1.05284,0.0257,4.48882e-06,4.68038e-05
0.0003605,1.05307,0.0258,4.47761e-06,4.78607e-05
0.000361,1.05329,0.0259,4.47157e-06,4.86604e-05
0.000362,1.0535,0.026,4.45863e-06,4.90205e-05
0.000362,1.05372,0.0261,4.45863e-06,4.88747e-05
0.000362,1.05395,0.0262,4.45863e-06,4.87892e-05
0.0003625,1.05417,0.0263,4.50781e-06,4.87805e-05
0.0003625,1.05439,0.0264,4.50781e-06,4.87697e-05
0.0003625,1.05461,0.0265,4.50781e-06,4.85723e-05
0.0003635,1.05483,0.0266,4.49329e-06,4.93657e-05
0.0003645,1.05505,0.0267,4.53338e-06,4.93261e-05
0.0003645,1.05528,0.0268,4.53338e-06,4.93141e-05
0.0003655,1.05551,0.0269,4.57201e-06,4.95416e-05
0.000366,1.05573,0.027,4.56335e-06,4.93867e-05
0.0003665,1.05594,0.0271,4.55439e-06,4.95682e-05
0.000367,1.05617,0.0272,4.54514e-06,4.98428e-05
0.000368,1.05638,0.0273,4.52575e-06,4.9582e-05
0.0003685,1.05659,0.0274,4.51561e-06,4.93173e-05
0.000369,1.05682,0.0275,4.50516e-06,4.94856e-05
0.0003695,1.05704,0.0276,4.49441e-06,4.92056e-05
0.00037,1.05727,0.0277,4.53905e-06,4.99066e-05
0.00037,1.05748,0.0278,4.53905e-06,5.07123e-05
0.0003705,1.0577,0.0279,4.52783e-06,5.04375e-05
0.000371,1.05792,0.028,4.5163e-06,5.06867e-05
0.000371,1.05814,0.0281,4.5163e-06,5.09418e-05
0.000371,1.05836,0.0282,4.5163e-06,5.19401e-05
0.0003715,1.05858,0.0283,4.50446e-06,5.21294e-05
0.000372,1.05881,0.0284,4.49232e-06,5.16828e-05
0.000374,1.05902,0.0285,4.49679e-06,5.15452e-05
0.0003745,1.05925,0.0286,4.53892e-06,5.14902e-05
0.000375,1.05948,0.0287,4.52519e-06,5.15525e-05
0.0003755,1.0597,0.0288,4.51115e-06,5.15068e-05
0.000376,1.05993,0.0289,4.49679e-06,5.20292e-05
0.000378,1.06014,0.029,4.49232e-06,5.21332e-05
0.00038,1.06035,0.0291,4.53905e-06,5.20183e-05
0.000381,1.06058,0.0292,4.61536e-06,5.22228e-05
0.000381,1.0608,0.0293,4.61536e-06,5.24093e-05
0.0003815,1.06101,0.0294,4.59831e-06,5.30544e-05
0.0003825,1.06124,0.0295,4.56321e-06,5.38397e-05
0.0003825,1.06147,0.0296,4.56321e-06,5.43375e-05
0.0003825,1.06169,0.0297,4.56321e-06,5.49426e-05
0.000383,1.06191,0.0298,4.60009e-06,5.49179e-05
0.000383,1.06214,0.0299,4.60009e-06,5.52736e-05
0.000383,1.06236,0.03,4.60009e-06,5.53262e-05
0.000383,1.06258,0.0301,4.60009e-06,5.55034e-05
0.0003835,1.06281,0.0302,4.58189e-06,5.54298e-05
0.0003835,1.06303,0.0303,4.58189e-06,5.52927e-05
0.000384,1.06326,0.0304,4.56335e-06,5.4936e-05
0.000384,1.06348,0.0305,4.56335e-06,5.5138e-05
0.000384,1.0637,0.0306,4.56335e-06,5.50194e-05
0.000384,1.06393,0.0307,4.56335e-06,5.53025e-05
0.0003845,1.06416,0.0308,4.54445e-06,5.52685e-05
0.0003855,1.06438,0.0309,4.50558e-06,5.56654e-05
0.000386,1.06459,0.031,4.54127e-06,5.56038e-05
0.000386,1.06482,0.0311,4.54127e-06,5.65623e-05
0.000386,1.06505,0.0312,4.54127e-06,5.72612e-05
0.000386,1.06526,0.0313,4.54127e-06,5.69318e-05
0.000386,1.0655,0.0314,4.54127e-06,5.75236e-05
0.000386,1.06572,0.0315,4.54127e-06,5.79887e-05
0.000386,1.06595,0.0316,4.54127e-06,5.78723e-05
0.000386,1.06618,0.0317,4.54127e-06,5.79951e-05
0.0003875,1.0664,0.0318,4.53559e-06,5.74783e-05
0.0003885,1.06662,0.0319,4.49329e-06,5.73308e-05
0.000389,1.06684,0.032,4.47157e-06,5.83483e-05
0.0003895,1.06706,0.0321,4.44946e-06,5.76155e-05
0.0003895,1.06729,0.0322,4.44946e-06,5.75447e-05
0.0003895,1.06751,0.0323,4.44946e-06,5.75252e-05
0.0003905,1.06772,0.0324,4.51672e-06,5.76696e-05
0.0003915,1.06795,0.0325,4.52672e-06,5.77591e-05
0.000392,1.06817,0.0326,4.55894e-06,5.79818e-05
0.000393,1.06839,0.0327,4.62188e-06,5.83354e-05
0.0003935,1.06862,0.0328,4.59831e-06,5.88768e-05
0.0003945,1.06886,0.0329,4.60486e-06,5.99987e-05
0.0003945,1.06909,0.033,4.60486e-06,6.08304e-05
0.0003945,1.06931,0.0331,4.60486e-06,6.04032e-05
0.0003955,1.06954,0.0332,4.61032e-06,6.03045e-05
0.000398,1.06975,0.0333,4.70005e-06,6.09677e-05
0.0003985,1.06998,0.0334,4.67418e-06,6.05233e-05
0.0004,1.07019,0.0335,4.75532e-06,6.042e-05
0.0004005,1.07042,0.0336,4.72869e-06,6.10136e-05
0.000401,1.07063,0.0337,4.70165e-06,6.1485e-05
0.0004025,1.07086,0.0338,4.67203e-06,6.11978e-05
0.0004045,1.07109,0.0339,4.6645e-06,6.20326e-05
0.000405,1.07131,0.034,4.63491e-06,6.24781e-05
0.000406,1.07154,0.0341,4.68291e-06,6.2444e-05
0.000406,1.07177,0.0342,4.68291e-06,6.26406e-05
0.000406,1.072,0.0343,4.68291e-06,6.3181e-05
0.000406,1.07222,0.0344,4.68291e-06,6.40929e-05
0.0004065,1.07244,0.0345,4.70633e-06,6.4029e-05
0.000407,1.07268,0.0346,4.67593e-06,6.45789e-05
0.000407,1.0729,0.0347,4.67593e-06,6.51938e-05
0.000407,1.07313,0.0348,4.67593e-06,6.54812e-05
0.0004075,1.07335,0.0349,4.69885e-06,6.61044e-05
0.0004075,1.07357,0.035,4.69885e-06,6.60333e-05
0.0004075,1.0738,0.0351,4.69885e-06,6.6712e-05
0.0004075,1.07404,0.0352,4.69885e-06,6.70262e-05
0.0004085,1.07426,0.0353,4.69028e-06,6.7499e-05
0.0004085,1.07448,0.0354,4.69028e-06,6.76122e-05
0.0004095,1.07471,0.0355,4.68063e-06,6.8057e-05
0.00041,1.07493,0.0356,4.64844e-06,6.81015e-05
0.00041,1.07516,0.0357,4.64844e-06,6.88072e-05
0.00041,1.07538,0.0358,4.64844e-06,6.87533e-05
0.000411,1.07562,0.0359,4.63708e-06,6.89066e-05
0.0004115,1.07584,0.036,4.65803e-06,6.95111e-05
0.000412,1.07607,0.0361,4.67862e-06,7.01245e-05
0.000412,1.07631,0.0362,4.67862e-06,7.04567e-05
0.000413,1.07654,0.0363,4.77167e-06,7.13985e-05
0.0004135,1.07677,0.0364,4.79098e-06,7.17666e-05
0.0004135,1.077,0.0365,4.79098e-06,7.14793e-05
0.0004135,1.07723,0.0366,4.79098e-06,7.19813e-05
0.000414,1.07745,0.0367,4.75743e-06,7.16986e-05
0.000415,1.07769,0.0368,4.68881e-06,7.25584e-05
0.0004155,1.07792,0.0369,4.65371e-06,7.29875e-05
0.0004155,1.07815,0.037,4.65371e-06,7.32003e-05
0.000416,1.07838,0.0371,4.67217e-06,7.35795e-05
0.000417,1.07861,0.0372,4.65439e-06,7.42831e-05
0.0004175,1.07884,0.0373,4.67203e-06,7.4931e-05
0.0004175,1.07908,0.0374,4.67203e-06,7.48428e-05
0.000418,1.0793,0.0375,4.74262e-06,7.53609e-05
0.000419,1.07953,0.0376,4.72298e-06,7.55408e-05
0.0004195,1.07978,0.0377,4.68599e-06,7.5994e-05
0.00042,1.08002,0.0378,4.70219e-06,7.6651e-05
0.00042,1.08025,0.0379,4.70219e-06,7.68079e-05
0.0004205,1.08048,0.038,4.6645e-06,7.71719e-05
0.0004205,1.08071,0.0381,4.6645e-06,7.7698e-05
0.0004205,1.08093,0.0382,4.6645e-06,7.73902e-05
0.0004215,1.08116,0.0383,4.74884e-06,7.72742e-05
0.0004225,1.08139,0.0384,4.67203e-06,7.80986e-05
0.0004235,1.08163,0.0385,4.75413e-06,7.86315e-05
0.000424,1.08187,0.0386,4.76798e-06,7.82453e-05
0.000424,1.08209,0.0387,4.76798e-06,7.76241e-05
0.0004245,1.08233,0.0388,4.78153e-06,7.90477e-05
0.000425,1.08257,0.0389,4.79478e-06,8.05683e-05
0.0004255,1.0828,0.039,4.80774e-06,8.10313e-05
0.0004265,1.08303,0.0391,4.78048e-06,8.12651e-05
0.0004265,1.08325,0.0392,4.78048e-06,8.1231e-05
0.0004275,1.08347,0.0393,4.75202e-06,8.13003e-05
0.000428,1.08371,0.0394,4.81622e-06,8.166e-05
0.0004285,1.08395,0.0395,4.82755e-06,8.18779e-05
0.0004285,1.08417,0.0396,4.82755e-06,8.19804e-05
0.0004285,1.0844,0.0397,4.82755e-06,8.21215e-05
0.0004285,1.08465,0.0398,4.82755e-06,8.27416e-05
0.00043,1.08487,0.0399,5.11182e-06,8.23505e-05
0.00043,1.0851,0.04,5.11182e-06,8.19455e-05
0.0004305,1.08533,0.0401,5.07222e-06,8.1921e-05
0.000431,1.08556,0.0402,5.08174e-06,8.23554e-05
0.000431,1.0858,0.0403,5.08174e-06,8.27875e-05
0.0004315,1.08603,0.0404,5.04141e-06,8.22302e-05
0.000432,1.08626,0.0405,5.0005e-06,8.23901e-05
0.000432,1.08649,0.0406,5.0005e-06,8.28194e-05
0.0004325,1.08671,0.0407,4.959e-06,8.32849e-05
0.0004325,1.08695,0.0408,4.959e-06,8.33228e-05
0.0004335,1.08718,0.0409,4.92545e-06,8.35531e-05
0.000434,1.08742,0.041,4.9844e-06,8.34879e-05
0.000434,1.08765,0.0411,4.9844e-06,8.45205e-05
0.000435,1.08789,0.0412,5.05e-06,8.53946e-05
0.000435,1.08812,0.0413,5.05e-06,8.47906e-05
0.000436,1.08837,0.0414,5.06441e-06,8.50332e-05
0.000436,1.08861,0.0415,5.06441e-06,8.50279e-05
0.000436,1.08885,0.0416,5.06441e-06,8.57775e-05
0.000436,1.08909,0.0417,5.06441e-06,8.60729e-05
0.000436,1.08933,0.0418,5.06441e-06,8.66075e-05
0.000436,1.08956,0.0419,5.06441e-06,8.7796e-05
0.0004365,1.08981,0.042,5.02144e-06,8.79676e-05
0.000437,1.09004,0.0421,4.97784e-06,8.78537e-05
0.000437,1.09026,0.0422,4.97784e-06,8.75535e-05
0.000438,1.0905,0.0423,4.93984e-06,8.76919e-05
0.000439,1.09072,0.0424,4.90052e-06,8.84261e-05
0.000439,1.09096,0.0425,4.90052e-06,8.86419e-05
0.0004395,1.0912,0.0426,4.90603e-06,9.0046e-05
0.00044,1.09143,0.0427,4.96217e-06,8.99262e-05
0.00044,1.09167,0.0428,4.96217e-06,8.98799e-05
0.00044,1.0919,0.0429,4.96217e-06,8.93442e-05
0.0004405,1.09213,0.043,5.01743e-06,8.92053e-05
0.000442,1.09236,0.0431,5.08026e-06,8.92986e-05
0.000442,1.0926,0.0432,5.08026e-06,8.91811e-05
0.000442,1.09284,0.0433,5.08026e-06,9.05362e-05
0.000442,1.09309,0.0434,5.08026e-06,9.1377e-05
0.0004425,1.09332,0.0435,5.08409e-06,9.12916e-05
0.0004425,1.09357,0.0436,5.08409e-06,9.15865e-05
0.0004435,1.09379,0.0437,5.09101e-06,9.16411e-05
0.000444,1.09404,0.0438,5.09409e-06,9.25295e-05
0.0004445,1.09428,0.0439,5.14598e-06,9.26551e-05
0.000445,1.09452,0.044,5.14855e-06,9.38906e-05
0.000446,1.09477,0.0441,5.15294e-06,9.35341e-05
0.000447,1.09501,0.0442,5.20485e-06,9.38655e-05
0.000447,1.09525,0.0443,5.20485e-06,9.43554e-05
0.0004475,1.09548,0.0444,5.20618e-06,9.4665e-05
